"","datesong","mean_views","mean_score","min_views","max_views","mean_likes","min_likes","max_likes","vid_name","ytub_url","art_name","d_posted","cartist","colab"
"1","98_https://www.youtube.com/watch?v=OjclGogOWB8",1288.70072992701,0,1274,1299,17,17,17,"Siku Poa","https://www.youtube.com/watch?v=OjclGogOWB8","Masha  Ala-C",1396040400,"masha","no"
"2","100_https://www.youtube.com/watch?v=TG6GNFDh4iU",74025.6350364963,3,73589,74451,0,0,0,"Change","https://www.youtube.com/watch?v=TG6GNFDh4iU","Sanaipei  Ala-C 
Alpha Msanii
Avril 
Jimw@t 
Jua Cali 
King Kaka
Marya",1361566800,"sanaipei","yes"
"3","100_https://www.youtube.com/watch?v=TG6GNFDh4iU",74025.6350364963,3,73589,74451,0,0,0,"Change","https://www.youtube.com/watch?v=TG6GNFDh4iU","Sanaipei  Ala-C 
Alpha Msanii
Avril 
Jimw@t 
Jua Cali 
King Kaka
Marya",1361566800,"cali","yes"
"5340","5412_https://www.youtube.com/watch?v=kE_lSnBwBpE",5593.15441176471,6.42647058823529,4830,6222,32.4852941176471,32,33,"Natafuta","https://www.youtube.com/watch?v=kE_lSnBwBpE","Sweet Boy",1439326800,"sweetboy","no"
"5341","5413_https://www.youtube.com/watch?v=34dvBw-3_eQ",6495.89705882353,0,6405,6564,18.1985294117647,18,19,"Nipe","https://www.youtube.com/watch?v=34dvBw-3_eQ","Sweet K Sudi Boy",1348866000,"sweetk","yes"
"5342","5413_https://www.youtube.com/watch?v=34dvBw-3_eQ",6495.89705882353,0,6405,6564,18.1985294117647,18,19,"Nipe","https://www.youtube.com/watch?v=34dvBw-3_eQ","Sweet K Sudi Boy",1348866000,"sudiboy","yes"
"5343","5417_https://www.youtube.com/watch?v=Yt5rzwAktVU",1237.21323529412,0,1206,1266,4,4,4,"Moyo Wangu","https://www.youtube.com/watch?v=Yt5rzwAktVU","Sylvia Agani",1366232400,"sylviaagani","no"
"5344","5418_https://www.youtube.com/watch?v=Ou4YKLYv9-M",697.095588235294,0,670,735,29,29,29,"Nipe Maji","https://www.youtube.com/watch?v=Ou4YKLYv9-M","Sylvia Safari",1429822800,"sylviasafari","no"
"5345","5419_https://www.youtube.com/watch?v=1mO_whsfo2w",437.889705882353,0,432,452,12.5147058823529,12,13,"SupaStar","https://www.youtube.com/watch?v=1mO_whsfo2w","Sylvia Safari",1382043600,"sylviasafari","no"
"5346","5420_https://www.youtube.com/watch?v=4ZGgj8kVveU",6149.40441176471,0,5896,6448,18.9264705882353,18,20,"Matsai Ka Yesu ","https://www.youtube.com/watch?v=4ZGgj8kVveU","T.H.H.G  Gloria Muliro
Ngash",1372021200,"gloria","no"
"5347","5421_https://www.youtube.com/watch?v=PwKiInS4c9A",45.7647058823529,1.99264705882353,13,84,0,0,0,"Ripoti Ya Mungu","https://www.youtube.com/watch?v=PwKiInS4c9A","Tabby Chacha",1452459600,"tabbychacha","no"
"5348","5422_https://www.youtube.com/watch?v=C5qDFpp154M",7578.31617647059,4,6705,8439,72.6617647058823,67,78,"Asante","https://www.youtube.com/watch?v=C5qDFpp154M","Tahilla",1430686800,"tahilla","no"
"5349","5423_https://www.youtube.com/watch?v=X4x_oUyVoFA",428.647058823529,0,413,450,1,1,1,"Glorious","https://www.youtube.com/watch?v=X4x_oUyVoFA","Tahilla  Guardian Angel",1377032400,"tahilla","yes"
"5350","5423_https://www.youtube.com/watch?v=X4x_oUyVoFA",428.647058823529,0,413,450,1,1,1,"Glorious","https://www.youtube.com/watch?v=X4x_oUyVoFA","Tahilla  Guardian Angel",1377032400,"guardianangel","yes"
"5351","5424_https://www.youtube.com/watch?v=9oyN_S6gk7s",23224.6102941176,1,21544,24987,72.5661764705882,69,76,"Nalia","https://www.youtube.com/watch?v=9oyN_S6gk7s","Tahilla",1372021200,"tahilla","no"
"5352","5425_https://www.youtube.com/watch?v=scPUcT_dc14",4442.69117647059,0,4410,4472,12.3235294117647,12,14,"Chant A Prayer","https://www.youtube.com/watch?v=scPUcT_dc14","Rufftone  Tahilla",1357678800,"rufftone","yes"
"5353","5425_https://www.youtube.com/watch?v=scPUcT_dc14",4442.69117647059,0,4410,4472,12.3235294117647,12,14,"Chant A Prayer","https://www.youtube.com/watch?v=scPUcT_dc14","Rufftone  Tahilla",1357678800,"tahilla","yes"
"5354","5426_https://www.youtube.com/watch?v=iiuhN542P2g",1206.10294117647,0,1175,1247,6,6,6,"Nakutamani","https://www.youtube.com/watch?v=iiuhN542P2g","Tahilla",1353272400,"tahilla","no"
"5355","5427_https://www.youtube.com/watch?v=Hnye5UTPJrc",2635.81617647059,0,2584,2683,7,7,7,"Maisha Tam Tam","https://www.youtube.com/watch?v=Hnye5UTPJrc","Tahilla",1334610000,"tahilla","no"
"5356","5428_https://www.youtube.com/watch?v=UCQHE7TpWII",21107.1470588235,1,20763,21460,100.397058823529,98,104,"Imani","https://www.youtube.com/watch?v=UCQHE7TpWII","Taji",1366923600,"taji","no"
"5357","5429_https://www.youtube.com/watch?v=z1roxe6twvk",37273.7132352941,1,36095,38708,161.323529411765,153,170,"Hamnitishi","https://www.youtube.com/watch?v=z1roxe6twvk","E-Sir  Talia",1331845200,"talia","no"
"5358","5431_https://www.youtube.com/watch?v=l_EoAqFucTk",3156.28676470588,2.88970588235294,3046,3260,73.9117647058823,72,76,"Koroga","https://www.youtube.com/watch?v=l_EoAqFucTk","Tapelli",1437166800,"tapelli","no"
"5359","5432_https://www.youtube.com/watch?v=np1yUEj4MRY",1530.03676470588,0,1416,1636,8,8,8,"Toto Si Toto","https://www.youtube.com/watch?v=np1yUEj4MRY","Tapelli  Ulopa",1423083600,"tapelli","yes"
"5360","5432_https://www.youtube.com/watch?v=np1yUEj4MRY",1530.03676470588,0,1416,1636,8,8,8,"Toto Si Toto","https://www.youtube.com/watch?v=np1yUEj4MRY","Tapelli  Ulopa",1423083600,"ulopa","yes"
"5361","5433_https://www.youtube.com/watch?v=MOKCMnParb4",105.455882352941,0,104,108,0,0,0,"Maisha","https://www.youtube.com/watch?v=MOKCMnParb4","Tapelli",1423083600,"tapelli","no"
"5362","5434_https://www.youtube.com/watch?v=IpWkg28ACKA",1496.83088235294,0.139705882352941,1465,1531,13,13,13,"Tapelli","https://www.youtube.com/watch?v=IpWkg28ACKA","Tapelli",1423083600,"tapelli","no"
"5363","5442_https://www.youtube.com/watch?v=19gTRUPhUs0",546.654411764706,0.352941176470588,529,562,11,11,11,"Usiondoke","https://www.youtube.com/watch?v=19gTRUPhUs0","Taurus",1436907600,"taurus","no"
"5364","5443_https://www.youtube.com/watch?v=Yp_vKrHrDP0",1414.33823529412,0,1391,1432,30,30,30,"Nataka Kungara","https://www.youtube.com/watch?v=Yp_vKrHrDP0","Taurus",1408482000,"taurus","no"
"5365","5444_https://www.youtube.com/watch?v=U1_Nzy5bB6A",2339.72058823529,26.875,2158,2457,38.0661764705882,35,39,"Kalekye Wakwa","https://www.youtube.com/watch?v=U1_Nzy5bB6A","Tbroz",1450213200,"tbroz","no"
"5366","5445_https://www.youtube.com/watch?v=PnikF2ji4JA",1262.77205882353,0,1233,1288,19,19,19,"Sherekea","https://www.youtube.com/watch?v=PnikF2ji4JA","Tbroz",1405630800,"tbroz","no"
"5367","5446_https://www.youtube.com/watch?v=Pvy68OiCXaw",2361.97058823529,0,2317,2396,21.8602941176471,21,22,"Wee Ngolo","https://www.youtube.com/watch?v=Pvy68OiCXaw","Tbroz  Sue",1366664400,"tbroz","yes"
"5368","5446_https://www.youtube.com/watch?v=Pvy68OiCXaw",2361.97058823529,0,2317,2396,21.8602941176471,21,22,"Wee Ngolo","https://www.youtube.com/watch?v=Pvy68OiCXaw","Tbroz  Sue",1366664400,"sue","yes"
"5369","5447_https://www.youtube.com/watch?v=kuK__gsy5-A",996.367647058824,0,990,1006,10,10,10,"Haki Yangu","https://www.youtube.com/watch?v=kuK__gsy5-A","Tbroz",1343682000,"tbroz","no"
"5370","5449_https://www.youtube.com/watch?v=EY6WVajqtr8",1909.15441176471,0,1897,1921,6,6,6,"Lifti","https://www.youtube.com/watch?v=EY6WVajqtr8","Fidel Atondola  Dunco 
Simbo Owade
Teddy B",1336597200,"dunco","yes"
"5371","5449_https://www.youtube.com/watch?v=EY6WVajqtr8",1909.15441176471,0,1897,1921,6,6,6,"Lifti","https://www.youtube.com/watch?v=EY6WVajqtr8","Fidel Atondola  Dunco 
Simbo Owade
Teddy B",1336597200,"b","yes"
"5372","5449_https://www.youtube.com/watch?v=EY6WVajqtr8",1909.15441176471,0,1897,1921,6,6,6,"Lifti","https://www.youtube.com/watch?v=EY6WVajqtr8","Fidel Atondola  Dunco 
Simbo Owade
Teddy B",1336597200,"fidelatondola","yes"
"5373","5450_https://www.youtube.com/watch?v=BkvynCEadhU",5031.19117647059,49.9779411764706,4075,5782,218.625,196,235,"Move Your Body","https://www.youtube.com/watch?v=BkvynCEadhU","DOM  Teejay Singer",1449954000,"dom","yes"
"5374","5450_https://www.youtube.com/watch?v=BkvynCEadhU",5031.19117647059,49.9779411764706,4075,5782,218.625,196,235,"Move Your Body","https://www.youtube.com/watch?v=BkvynCEadhU","DOM  Teejay Singer",1449954000,"teejaysinger","yes"
"5375","5451_https://www.youtube.com/watch?v=rglJyhglhTI",401.088235294118,0,397,402,2,2,2,"Styles","https://www.youtube.com/watch?v=rglJyhglhTI","Joel Tequila",1314651600,"joel","yes"
"5376","5451_https://www.youtube.com/watch?v=rglJyhglhTI",401.088235294118,0,397,402,2,2,2,"Styles","https://www.youtube.com/watch?v=rglJyhglhTI","Joel Tequila",1314651600,"tequila","yes"
"5377","5452_https://www.youtube.com/watch?v=hwkkrRs0sVk",54.1397058823529,0,52,57,3,3,3,"Alipenda doh Remix","https://www.youtube.com/watch?v=hwkkrRs0sVk","Kennon Ken Bobby 
Salim 
Sarah Mirie
Scooby 
Shepherd 
Tetete",1429045200,"bobby","yes"
"5378","5452_https://www.youtube.com/watch?v=hwkkrRs0sVk",54.1397058823529,0,52,57,3,3,3,"Alipenda doh Remix","https://www.youtube.com/watch?v=hwkkrRs0sVk","Kennon Ken Bobby 
Salim 
Sarah Mirie
Scooby 
Shepherd 
Tetete",1429045200,"kennonken","yes"
"5379","5453_https://www.youtube.com/watch?v=O2LUI8T-UrU",276.308823529412,0,259,289,3,3,3,"Sandore","https://www.youtube.com/watch?v=O2LUI8T-UrU","Tetete  Emma Omonge",1412542800,"tetete","yes"
"5380","5453_https://www.youtube.com/watch?v=O2LUI8T-UrU",276.308823529412,0,259,289,3,3,3,"Sandore","https://www.youtube.com/watch?v=O2LUI8T-UrU","Tetete  Emma Omonge",1412542800,"emmaomonge","yes"
"5381","5454_https://www.youtube.com/watch?v=6JaS73H7KMw",43.5955882352941,0,42,45,0,0,0,"Kende Kende","https://www.youtube.com/watch?v=6JaS73H7KMw","Tetete",1387054800,"tetete","no"
"5382","5455_https://www.youtube.com/watch?v=E-OhZQ3rsKY",2853.14705882353,3.84558823529412,2738,2971,203.404411764706,202,204,"It's Time","https://www.youtube.com/watch?v=E-OhZQ3rsKY","The P31 project",1440709200,"p31project","no"
"5383","5456_https://www.youtube.com/watch?v=MHmhTLPZ_xs",5315.16911764706,0,5258,5383,34.2794117647059,34,35,"Zone Out","https://www.youtube.com/watch?v=MHmhTLPZ_xs","Kus  Ma Thee MC Africa",1378674000,"kusma","yes"
"5384","5456_https://www.youtube.com/watch?v=MHmhTLPZ_xs",5315.16911764706,0,5258,5383,34.2794117647059,34,35,"Zone Out","https://www.youtube.com/watch?v=MHmhTLPZ_xs","Kus  Ma Thee MC Africa",1378674000,"kusmatheemc","yes"
"5385","5458_https://www.youtube.com/watch?v=WiRNPzS0Fho",2823.35294117647,1.36029411764706,2737,2933,48.5661764705882,48,50,"Nakutaka","https://www.youtube.com/watch?v=WiRNPzS0Fho","Versatile  Tiera Gee",1430773200,"versatile","yes"
"5386","5458_https://www.youtube.com/watch?v=WiRNPzS0Fho",2823.35294117647,1.36029411764706,2737,2933,48.5661764705882,48,50,"Nakutaka","https://www.youtube.com/watch?v=WiRNPzS0Fho","Versatile  Tiera Gee",1430773200,"tieragee","yes"
"5387","5459_https://www.youtube.com/watch?v=k4PUmTpwp18",5100.44117647059,0,5072,5140,94.4485294117647,94,95,"Pepeta","https://www.youtube.com/watch?v=k4PUmTpwp18","Tiera Gee Parroty",1377723600,"parroty","yes"
"5388","5459_https://www.youtube.com/watch?v=k4PUmTpwp18",5100.44117647059,0,5072,5140,94.4485294117647,94,95,"Pepeta","https://www.youtube.com/watch?v=k4PUmTpwp18","Tiera Gee Parroty",1377723600,"tieragee","yes"
"5389","5460_https://www.youtube.com/watch?v=eyD27R-ZO_g",3385.58088235294,0,3366,3435,36.3161764705882,36,38,"Casanova","https://www.youtube.com/watch?v=eyD27R-ZO_g","Tiera Gee",1350248400,"tieragee","no"
"5390","5463_https://www.youtube.com/watch?v=-e6rzgQrHeY",22567.7573529412,2,21557,23107,246.176470588235,235,250,"1963 [Unite Kenya]","https://www.youtube.com/watch?v=-e6rzgQrHeY","King Kaka Kanana 
Tim Rimbui",1382302800,"king","yes"
"5391","5463_https://www.youtube.com/watch?v=-e6rzgQrHeY",22567.7573529412,2,21557,23107,246.176470588235,235,250,"1963 [Unite Kenya]","https://www.youtube.com/watch?v=-e6rzgQrHeY","King Kaka Kanana 
Tim Rimbui",1382302800,"kaka","yes"
"5392","5463_https://www.youtube.com/watch?v=-e6rzgQrHeY",22567.7573529412,2,21557,23107,246.176470588235,235,250,"1963 [Unite Kenya]","https://www.youtube.com/watch?v=-e6rzgQrHeY","King Kaka Kanana 
Tim Rimbui",1382302800,"kanana","yes"
"5393","5463_https://www.youtube.com/watch?v=-e6rzgQrHeY",22567.7573529412,2,21557,23107,246.176470588235,235,250,"1963 [Unite Kenya]","https://www.youtube.com/watch?v=-e6rzgQrHeY","King Kaka Kanana 
Tim Rimbui",1382302800,"rimbui","yes"
"5394","5464_https://www.youtube.com/watch?v=C32689-HLC8",109558.75,188.772058823529,90677,130169,643.904411764706,552,739,"Tunakubali","https://www.youtube.com/watch?v=C32689-HLC8","Timmy  Kansoul",1442523600,"timmy","yes"
"5395","5464_https://www.youtube.com/watch?v=C32689-HLC8",109558.75,188.772058823529,90677,130169,643.904411764706,552,739,"Tunakubali","https://www.youtube.com/watch?v=C32689-HLC8","Timmy  Kansoul",1442523600,"kansoul","yes"
"5396","5465_https://www.youtube.com/watch?v=6EXJeNAKnmA",56464.1323529412,53.4632352941176,48084,65247,325.713235294118,298,362,"Shigidi","https://www.youtube.com/watch?v=6EXJeNAKnmA","Frasha  Mchizi Gaza
Timmy",1437685200,"frasha","yes"
"5397","5465_https://www.youtube.com/watch?v=6EXJeNAKnmA",56464.1323529412,53.4632352941176,48084,65247,325.713235294118,298,362,"Shigidi","https://www.youtube.com/watch?v=6EXJeNAKnmA","Frasha  Mchizi Gaza
Timmy",1437685200,"mchizi","yes"
"5398","5466_https://www.youtube.com/watch?v=9PgexU8KkR8",9423.45588235294,8.79411764705882,8637,10312,74.8235294117647,73,76,"Usiogope","https://www.youtube.com/watch?v=9PgexU8KkR8","Timmy  DNA",1437512400,"timmy","yes"
"5399","5466_https://www.youtube.com/watch?v=9PgexU8KkR8",9423.45588235294,8.79411764705882,8637,10312,74.8235294117647,73,76,"Usiogope","https://www.youtube.com/watch?v=9PgexU8KkR8","Timmy  DNA",1437512400,"dna","yes"
"5400","5467_https://www.youtube.com/watch?v=XHhowpczPx8",59226.3088235294,32.7132352941176,56502,62497,400.477941176471,391,413,"Welle Welle Rmx","https://www.youtube.com/watch?v=XHhowpczPx8","Timmy  Avril 
Cannibal 
Collo 
DNA 
King Kaka
Nonini 
Rapdamu",1431637200,"timmy","yes"
"5401","5467_https://www.youtube.com/watch?v=XHhowpczPx8",59226.3088235294,32.7132352941176,56502,62497,400.477941176471,391,413,"Welle Welle Rmx","https://www.youtube.com/watch?v=XHhowpczPx8","Timmy  Avril 
Cannibal 
Collo 
DNA 
King Kaka
Nonini 
Rapdamu",1431637200,"avril","yes"
"5402","5468_https://www.youtube.com/watch?v=R3ao01obdAI",77336.1764705882,10.8602941176471,75712,78978,393.595588235294,386,401,"Well Well","https://www.youtube.com/watch?v=R3ao01obdAI","Timmy  Rapdamu",1405285200,"timmy","yes"
"5403","5468_https://www.youtube.com/watch?v=R3ao01obdAI",77336.1764705882,10.8602941176471,75712,78978,393.595588235294,386,401,"Well Well","https://www.youtube.com/watch?v=R3ao01obdAI","Timmy  Rapdamu",1405285200,"rapdamu","yes"
"5404","5469_https://www.youtube.com/watch?v=mEYcOU-P_Cs",3034.26470588235,0,2788,3349,20.6176470588235,20,22,"Hey Timmy","https://www.youtube.com/watch?v=mEYcOU-P_Cs","Timmy",1386018000,"timmy","no"
"5405","5470_https://www.youtube.com/watch?v=IrM2oYoSqX4",6879.11029411765,0,6838,6921,38.3088235294118,38,39,"Yii-Haa","https://www.youtube.com/watch?v=IrM2oYoSqX4","Timmy Kenrazy  
Sosuun 
 Timmy",1353358800,"timmy","yes"
"5406","5470_https://www.youtube.com/watch?v=IrM2oYoSqX4",6879.11029411765,0,6838,6921,38.3088235294118,38,39,"Yii-Haa","https://www.youtube.com/watch?v=IrM2oYoSqX4","Timmy Kenrazy  
Sosuun 
 Timmy",1353358800,"kenrazy","yes"
"5407","5470_https://www.youtube.com/watch?v=IrM2oYoSqX4",6879.11029411765,0,6838,6921,38.3088235294118,38,39,"Yii-Haa","https://www.youtube.com/watch?v=IrM2oYoSqX4","Timmy Kenrazy  
Sosuun 
 Timmy",1353358800,"timmy","yes"
"5408","5471_https://www.youtube.com/watch?v=sgrvGqgHknw",22942.6470588235,26.0441176470588,21952,23817,583.169117647059,572,591,"All Day","https://www.youtube.com/watch?v=sgrvGqgHknw","Kelvin KChief Mufasa
Zonda 
 Timmy Tim 
Khaligraph Jones",1439240400,"kelvin","yes"
"5409","5471_https://www.youtube.com/watch?v=sgrvGqgHknw",22942.6470588235,26.0441176470588,21952,23817,583.169117647059,572,591,"All Day","https://www.youtube.com/watch?v=sgrvGqgHknw","Kelvin KChief Mufasa
Zonda 
 Timmy Tim 
Khaligraph Jones",1439240400,"jones","yes"
"5410","5471_https://www.youtube.com/watch?v=sgrvGqgHknw",22942.6470588235,26.0441176470588,21952,23817,583.169117647059,572,591,"All Day","https://www.youtube.com/watch?v=sgrvGqgHknw","Kelvin KChief Mufasa
Zonda 
 Timmy Tim 
Khaligraph Jones",1439240400,"timmytim","yes"
"5411","5472_https://www.youtube.com/watch?v=oFR_t4yqn7Q",2164.69852941176,2.86764705882353,1864,2476,33.6176470588235,33,34,"Njingula","https://www.youtube.com/watch?v=oFR_t4yqn7Q","Timothy  Kitui",1440104400,"timothykitui","no"
"5412","5473_https://www.youtube.com/watch?v=SEBKTgjuOlc",3987.75,1,3654,4350,50.5220588235294,50,54,"Vushere","https://www.youtube.com/watch?v=SEBKTgjuOlc","Timothy  Kitui",1424379600,"timothykitui","no"
"5413","5474_https://www.youtube.com/watch?v=zrBmCFT_k0s",7717.11764705882,1,7323,8195,68.9632352941177,67,75,"Ndakhuyanza Omwami","https://www.youtube.com/watch?v=zrBmCFT_k0s","Timothy  Kitui",1402002000,"timothykitui","no"
"5414","5479_https://www.youtube.com/watch?v=8HBz5-T2SwM",512.720588235294,30.6176470588235,232,586,0.808823529411765,0,1,"Let It Be ","https://www.youtube.com/watch?v=8HBz5-T2SwM","Tina Kuto",1452459600,"tinakuto","no"
"5415","5480_https://www.youtube.com/watch?v=hwKwx44Gu2A",1210.94117647059,0,1185,1236,34.5661764705882,34,35,"Before Midnight","https://www.youtube.com/watch?v=hwKwx44Gu2A","Tina M",1401138000,"tinam","no"
"5416","5481_https://www.youtube.com/watch?v=L3Uk-Iobs6M",2174.22794117647,0,2161,2189,23.5735294117647,23,24,"All I Need","https://www.youtube.com/watch?v=L3Uk-Iobs6M","Tina M",1353531600,"tinam","no"
"5417","5482_https://www.youtube.com/watch?v=W5iusIA1M1g",21012.5808823529,1.88970588235294,20892,21119,134.279411764706,134,135,"Mash Up","https://www.youtube.com/watch?v=W5iusIA1M1g","Tiri  Kus  Ma",1383944400,"tiri","yes"
"5418","5482_https://www.youtube.com/watch?v=W5iusIA1M1g",21012.5808823529,1.88970588235294,20892,21119,134.279411764706,134,135,"Mash Up","https://www.youtube.com/watch?v=W5iusIA1M1g","Tiri  Kus  Ma",1383944400,"kusma","yes"
"5419","5484_https://www.youtube.com/watch?v=_qrLVGz0zN4",30038.3823529412,2,29859,30202,201.154411764706,198,202,"Turnt Up","https://www.youtube.com/watch?v=_qrLVGz0zN4","Kus  Ma Tiri",1377291600,"tiri","yes"
"5420","5484_https://www.youtube.com/watch?v=_qrLVGz0zN4",30038.3823529412,2,29859,30202,201.154411764706,198,202,"Turnt Up","https://www.youtube.com/watch?v=_qrLVGz0zN4","Kus  Ma Tiri",1377291600,"kusma","yes"
"5421","5485_https://www.youtube.com/watch?v=BTsq5FApZBw",73821.3088235294,4.60294117647059,72913,74925,355.411764705882,352,362,"Chafua","https://www.youtube.com/watch?v=BTsq5FApZBw","Kus  Ma Collo 
Shappaman 
Tiri",1376254800,"collo","yes"
"5422","5485_https://www.youtube.com/watch?v=BTsq5FApZBw",73821.3088235294,4.60294117647059,72913,74925,355.411764705882,352,362,"Chafua","https://www.youtube.com/watch?v=BTsq5FApZBw","Kus  Ma Collo 
Shappaman 
Tiri",1376254800,"kusma","yes"
"5423","5486_https://www.youtube.com/watch?v=I2-axJITIkU",1603.30147058824,0,1589,1632,33.4044117647059,33,34,"Skuma","https://www.youtube.com/watch?v=I2-axJITIkU","Holy Dave Godiana 
Tishko",1392584400,"godiana","yes"
"5424","5486_https://www.youtube.com/watch?v=I2-axJITIkU",1603.30147058824,0,1589,1632,33.4044117647059,33,34,"Skuma","https://www.youtube.com/watch?v=I2-axJITIkU","Holy Dave Godiana 
Tishko",1392584400,"holydave","yes"
"5425","5487_https://www.youtube.com/watch?v=J3_XEB8Kj7c",7383.96323529412,28.4264705882353,6498,8562,169.558823529412,159,184,"Sisi Ndio Hao","https://www.youtube.com/watch?v=J3_XEB8Kj7c","Kyki Nasha 
Tiziana 
 Baby T
Noti Flow
Renee",1446843600,"kyki","yes"
"5426","5487_https://www.youtube.com/watch?v=J3_XEB8Kj7c",7383.96323529412,28.4264705882353,6498,8562,169.558823529412,159,184,"Sisi Ndio Hao","https://www.youtube.com/watch?v=J3_XEB8Kj7c","Kyki Nasha 
Tiziana 
 Baby T
Noti Flow
Renee",1446843600,"nasha","yes"
"5427","5487_https://www.youtube.com/watch?v=J3_XEB8Kj7c",7383.96323529412,28.4264705882353,6498,8562,169.558823529412,159,184,"Sisi Ndio Hao","https://www.youtube.com/watch?v=J3_XEB8Kj7c","Kyki Nasha 
Tiziana 
 Baby T
Noti Flow
Renee",1446843600,"baby","yes"
"5428","5489_https://www.youtube.com/watch?v=Tk2e5VXKclI",30.9191176470588,0,28,33,0,0,0,"Nakupenda","https://www.youtube.com/watch?v=Tk2e5VXKclI","Tom Chacha",1438203600,"tomchacha","no"
"5429","5490_https://www.youtube.com/watch?v=lBJR3MKlS6E",1012.70588235294,0,983,1035,14,14,14,"God Ni Hero","https://www.youtube.com/watch?v=lBJR3MKlS6E","Tonnie Steezy Kris Eeh Baba",1416776400,"tonniesteezy","yes"
"5430","5490_https://www.youtube.com/watch?v=lBJR3MKlS6E",1012.70588235294,0,983,1035,14,14,14,"God Ni Hero","https://www.youtube.com/watch?v=lBJR3MKlS6E","Tonnie Steezy Kris Eeh Baba",1416776400,"tonniesteezykriseeh","yes"
"5431","5491_https://www.youtube.com/watch?v=SYes8CS_ffs",39387.9705882353,3,37273,41693,79.0588235294118,75,81,"Obama","https://www.youtube.com/watch?v=SYes8CS_ffs","Tony Nyadundo",1378328400,"tonynyadundo","no"
"5432","5492_https://www.youtube.com/watch?v=suC-Fi4gWwk",6814.28676470588,0,6560,7083,10.5147058823529,9,11,"Lok Pachi","https://www.youtube.com/watch?v=suC-Fi4gWwk","Tony Nyadundo",1378328400,"tonynyadundo","no"
"5433","5493_https://www.youtube.com/watch?v=fDgSzN35KhQ",13323.7573529412,1,12866,13849,26.2058823529412,26,27,"Mapenzi","https://www.youtube.com/watch?v=fDgSzN35KhQ","Tony Nyadundo",1378328400,"tonynyadundo","no"
"5434","5494_https://www.youtube.com/watch?v=GOV7JaxUHVc",11537.9044117647,1,11254,11874,18,18,18,"Opogore","https://www.youtube.com/watch?v=GOV7JaxUHVc","Tony Nyadundo",1378328400,"tonynyadundo","no"
"5435","5495_https://www.youtube.com/watch?v=WhGbUwlxpYU",6009.67647058824,0,5787,6244,7.63235294117647,7,8,"Atieno Oberana","https://www.youtube.com/watch?v=WhGbUwlxpYU","Tony Nyadundo",1378328400,"tonynyadundo","no"
"5436","5496_https://www.youtube.com/watch?v=VLMwn2gjQz8",25626.6029411765,1,23649,27619,77.3235294117647,70,83,"Ndoa Ya Machozi","https://www.youtube.com/watch?v=VLMwn2gjQz8","Tony Nyadundo",1345928400,"tonynyadundo","no"
"5437","5500_https://www.youtube.com/watch?v=PRHwpqCpHng",52484.5882352941,4,51043,53876,426.808823529412,417,439,"Dutch","https://www.youtube.com/watch?v=PRHwpqCpHng","Kagwe  Mungai Fena Gitu
Toshi",1384376400,"fena","yes"
"5438","5500_https://www.youtube.com/watch?v=PRHwpqCpHng",52484.5882352941,4,51043,53876,426.808823529412,417,439,"Dutch","https://www.youtube.com/watch?v=PRHwpqCpHng","Kagwe  Mungai Fena Gitu
Toshi",1384376400,"kagwemungai","yes"
"5439","5501_https://www.youtube.com/watch?v=prLNVl4OS5E",9320.875,2,7030,10710,87.6323529411765,72,94,"Hands In The Air","https://www.youtube.com/watch?v=prLNVl4OS5E","Khaligraph Jones Frobo 
Toti",1416344400,"frobo","yes"
"5440","5501_https://www.youtube.com/watch?v=prLNVl4OS5E",9320.875,2,7030,10710,87.6323529411765,72,94,"Hands In The Air","https://www.youtube.com/watch?v=prLNVl4OS5E","Khaligraph Jones Frobo 
Toti",1416344400,"khaligraphjones","yes"
"5441","5502_https://www.youtube.com/watch?v=6H8G9MT-cmg",12128.4632352941,15.5955882352941,11587,12739,86.5955882352941,83,92,"Migogoro","https://www.youtube.com/watch?v=6H8G9MT-cmg","Totti  Chikuzee",1440277200,"totti","yes"
"5442","5502_https://www.youtube.com/watch?v=6H8G9MT-cmg",12128.4632352941,15.5955882352941,11587,12739,86.5955882352941,83,92,"Migogoro","https://www.youtube.com/watch?v=6H8G9MT-cmg","Totti  Chikuzee",1440277200,"chikuzee","yes"
"5443","5503_https://www.youtube.com/watch?v=JDCopk8wlcg",9006.77941176471,5.55882352941176,8724,9282,113.25,111,116,"Wangu","https://www.youtube.com/watch?v=JDCopk8wlcg","Totti",1433106000,"totti","no"
"5444","5504_https://www.youtube.com/watch?v=oVtKe-j3Dqk",4959.96323529412,0,4851,5069,37.3382352941176,37,39,"Hawakufai","https://www.youtube.com/watch?v=oVtKe-j3Dqk","Totti  Renney Blazer",1364850000,"totti","yes"
"5445","5504_https://www.youtube.com/watch?v=oVtKe-j3Dqk",4959.96323529412,0,4851,5069,37.3382352941176,37,39,"Hawakufai","https://www.youtube.com/watch?v=oVtKe-j3Dqk","Totti  Renney Blazer",1364850000,"renneyblazer","yes"
"5446","5505_https://www.youtube.com/watch?v=bIavX4lZW-M",1723.28676470588,0,1716,1729,17,17,17,"Hisia","https://www.youtube.com/watch?v=bIavX4lZW-M","Renney Blazer Totti",1361912400,"totti","yes"
"5447","5505_https://www.youtube.com/watch?v=bIavX4lZW-M",1723.28676470588,0,1716,1729,17,17,17,"Hisia","https://www.youtube.com/watch?v=bIavX4lZW-M","Renney Blazer Totti",1361912400,"renneyblazer","yes"
